NomPais;NomSerie;NumTemporada;DataPartida;HorarioPartida;NomTimeMandante;NomTimeVisitante;NumPlacarMandante;NumPlacarVisitante;DscResultado
Brazil;Serie A;2015;2015-10-18;19:00;Atletico-PR;Corinthians;1;4;A
Brazil;Serie A;2015;2015-10-18;19:00;Flamengo RJ;Internacional;0;1;A
Brazil;Serie A;2015;2015-10-18;19:00;Sao Paulo;Vasco;2;2;D
Brazil;Serie A;2015;2015-10-18;20:00;Gremio;Chapecoense-SC;2;3;A
Brazil;Serie A;2015;2015-10-18;20:00;Santos;Goias;3;1;H
Brazil;Serie A;2015;2015-10-18;21:30;Sport Recife;Atletico-MG;4;1;H
Brazil;Serie A;2015;2015-10-24;20:00;Fluminense;Atletico-PR;0;1;A
Brazil;Serie A;2015;2015-10-24;21:30;Figueirense;Santos;0;0;D
Brazil;Serie A;2015;2015-10-24;21:30;Internacional;Joinville;1;0;H
Brazil;Serie A;2015;2015-10-25;00:00;Palmeiras;Sport Recife;0;2;A
Brazil;Serie A;2015;2015-10-25;19:00;Chapecoense-SC;Avai;0;0;D
Brazil;Serie A;2015;2015-10-25;19:00;Corinthians;Flamengo RJ;1;0;H
Brazil;Serie A;2015;2015-10-25;19:00;Coritiba;Sao Paulo;1;2;A
Brazil;Serie A;2015;2015-10-25;19:00;Vasco;Gremio;0;0;D
Brazil;Serie A;2015;2015-10-25;20:00;Goias;Cruzeiro;0;1;A
Brazil;Serie A;2015;2015-10-25;21:30;Atletico-MG;Ponte Preta;2;1;H
Brazil;Serie A;2015;2015-10-31;19:00;Sao Paulo;Sport Recife;3;0;H
Brazil;Serie A;2015;2015-10-31;21:30;Avai;Cruzeiro;1;1;D
Brazil;Serie A;2015;2015-10-31;21:30;Ponte Preta;Joinville;1;0;H
Brazil;Serie A;2015;2015-10-31;23:00;Coritiba;Figueirense;1;1;D
Brazil;Serie A;2015;2015-01-11;19:00;Atletico-MG;Corinthians;0;3;A
Brazil;Serie A;2015;2015-01-11;19:00;Chapecoense-SC;Atletico-PR;0;0;D
Brazil;Serie A;2015;2015-01-11;19:00;Gremio;Flamengo RJ;2;0;H
Brazil;Serie A;2015;2015-01-11;19:00;Santos;Palmeiras;2;1;H
Brazil;Serie A;2015;2015-01-11;20:00;Vasco;Fluminense;0;1;A
Brazil;Serie A;2015;2015-01-11;21:30;Goias;Internacional;2;1;H
Brazil;Serie A;2015;2015-07-11;19:00;Internacional;Ponte Preta;1;0;H
Brazil;Serie A;2015;2015-07-11;21:30;Atletico-PR;Avai;2;1;H
Brazil;Serie A;2015;2015-07-11;21:30;Corinthians;Coritiba;2;1;H
Brazil;Serie A;2015;2015-07-11;23:00;Fluminense;Chapecoense-SC;2;3;A
Brazil;Serie A;2015;2015-08-11;19:00;Cruzeiro;Sao Paulo;2;1;H
Brazil;Serie A;2015;2015-08-11;19:00;Figueirense;Atletico-MG;0;1;A
Brazil;Serie A;2015;2015-08-11;19:00;Flamengo RJ;Goias;4;1;H
Brazil;Serie A;2015;2015-08-11;19:00;Palmeiras;Vasco;0;2;A
Brazil;Serie A;2015;2015-08-11;20:00;Joinville;Santos;0;0;D
Brazil;Serie A;2015;2015-08-11;21:30;Sport Recife;Gremio;1;0;H
Brazil;Serie A;2015;2015-11-15;19:00;Cruzeiro;Sport Recife;3;0;H
Brazil;Serie A;2015;2015-11-18;21:30;Goias;Coritiba;1;3;A
Brazil;Serie A;2015;2015-11-18;23:00;Atletico-PR;Palmeiras;3;3;D
Brazil;Serie A;2015;2015-11-18;23:00;Avai;Joinville;2;1;H
Brazil;Serie A;2015;2015-11-18;23:00;Ponte Preta;Figueirense;0;1;A
Brazil;Serie A;2015;2015-11-19;21:30;Chapecoense-SC;Internacional;1;0;H
Brazil;Serie A;2015;2015-11-19;21:30;Gremio;Fluminense;1;0;H
Brazil;Serie A;2015;2015-11-20;00:00;Santos;Flamengo RJ;0;0;D
Brazil;Serie A;2015;2015-11-20;00:00;Sao Paulo;Atletico-MG;4;2;H
Brazil;Serie A;2015;2015-11-20;00:00;Vasco;Corinthians;1;1;D
Brazil;Serie A;2015;2015-11-21;21:30;Palmeiras;Cruzeiro;1;1;D
Brazil;Serie A;2015;2015-11-22;19:00;Atletico-MG;Goias;2;2;D
Brazil;Serie A;2015;2015-11-22;19:00;Corinthians;Sao Paulo;6;1;H
Brazil;Serie A;2015;2015-11-22;19:00;Figueirense;Chapecoense-SC;0;0;D
Brazil;Serie A;2015;2015-11-22;19:00;Internacional;Gremio;1;0;H
Brazil;Serie A;2015;2015-11-22;19:00;Joinville;Vasco;1;2;A
Brazil;Serie A;2015;2015-11-22;20:00;Flamengo RJ;Ponte Preta;1;1;D
Brazil;Serie A;2015;2015-11-22;21:30;Coritiba;Santos;1;0;H
Brazil;Serie A;2015;2015-11-22;21:30;Fluminense;Avai;3;1;H
Brazil;Serie A;2015;2015-11-22;21:30;Sport Recife;Atletico-PR;0;0;D
Brazil;Serie A;2015;2015-11-28;19:00;Sao Paulo;Figueirense;3;2;H
Brazil;Serie A;2015;2015-11-28;21:30;Fluminense;Internacional;1;1;D
Brazil;Serie A;2015;2015-11-28;23:00;Avai;Ponte Preta;1;0;H
Brazil;Serie A;2015;2015-11-29;19:00;Cruzeiro;Joinville;3;0;H
Brazil;Serie A;2015;2015-11-29;19:00;Gremio;Atletico-MG;2;1;H
Brazil;Serie A;2015;2015-11-29;19:00;Sport Recife;Corinthians;2;0;H
Brazil;Serie A;2015;2015-11-29;20:00;Chapecoense-SC;Goias;1;3;A
Brazil;Serie A;2015;2015-11-29;20:00;Palmeiras;Coritiba;0;2;A
Brazil;Serie A;2015;2015-11-29;20:00;Vasco;Santos;1;0;H
Brazil;Serie A;2015;2015-11-29;21:30;Atletico-PR;Flamengo RJ;3;0;H
Brazil;Serie A;2015;2015-06-12;19:00;Atletico-MG;Chapecoense-SC;3;0;H
Brazil;Serie A;2015;2015-06-12;19:00;Corinthians;Avai;1;1;D
Brazil;Serie A;2015;2015-06-12;19:00;Coritiba;Vasco;0;0;D
Brazil;Serie A;2015;2015-06-12;19:00;Figueirense;Fluminense;1;0;H
Brazil;Serie A;2015;2015-06-12;19:00;Flamengo RJ;Palmeiras;1;2;A
Brazil;Serie A;2015;2015-06-12;19:00;Goias;Sao Paulo;0;1;A
Brazil;Serie A;2015;2015-06-12;19:00;Internacional;Cruzeiro;2;0;H
Brazil;Serie A;2015;2015-06-12;19:00;Joinville;Gremio;0;2;A
Brazil;Serie A;2015;2015-06-12;19:00;Ponte Preta;Sport Recife;0;1;A
Brazil;Serie A;2015;2015-06-12;19:00;Santos;Atletico-PR;5;1;H
Brazil;Serie A;2016;2016-05-14;20:00;Flamengo RJ;Sport Recife;1;0;H
Brazil;Serie A;2016;2016-05-14;20:00;Palmeiras;Atletico-PR;4;0;H
Brazil;Serie A;2016;2016-05-14;22:30;Atletico-MG;Santos;1;0;H
Brazil;Serie A;2016;2016-05-15;01:00;Coritiba;Cruzeiro;1;0;H
Brazil;Serie A;2016;2016-05-15;15:00;Botafogo RJ;Sao Paulo;0;1;A
Brazil;Serie A;2016;2016-05-15;15:00;Santa Cruz;Vitoria;4;1;H
Brazil;Serie A;2016;2016-05-15;20:00;America MG;Fluminense;0;1;A
Brazil;Serie A;2016;2016-05-15;20:00;Corinthians;Gremio;0;0;D
Brazil;Serie A;2016;2016-05-15;20:00;Figueirense;Ponte Preta;0;0;D
Brazil;Serie A;2016;2016-05-15;22:30;Internacional;Chapecoense-SC;0;0;D
Brazil;Serie A;2016;2016-05-21;20:00;Ponte Preta;Palmeiras;2;1;H
Brazil;Serie A;2016;2016-05-21;22:30;Fluminense;Santa Cruz;2;2;D
Brazil;Serie A;2016;2016-05-22;01:00;Cruzeiro;Figueirense;2;2;D
Brazil;Serie A;2016;2016-05-22;15:00;Atletico-PR;Atletico-MG;1;1;D
Brazil;Serie A;2016;2016-05-22;15:00;Santos;Coritiba;2;1;H
Brazil;Serie A;2016;2016-05-22;20:00;Chapecoense-SC;America MG;3;1;H
Brazil;Serie A;2016;2016-05-22;20:00;Gremio;Flamengo RJ;1;0;H
Brazil;Serie A;2016;2016-05-22;20:00;Sao Paulo;Internacional;1;2;A
Brazil;Serie A;2016;2016-05-22;20:00;Vitoria;Corinthians;3;2;H
Brazil;Serie A;2016;2016-05-22;22:30;Sport Recife;Botafogo RJ;1;1;D
Brazil;Serie A;2016;2016-05-25;23:30;Botafogo RJ;Atletico-PR;2;1;H
Brazil;Serie A;2016;2016-05-25;23:30;Figueirense;Santos;2;2;D
Brazil;Serie A;2016;2016-05-26;01:00;America MG;Vitoria;1;1;D
Brazil;Serie A;2016;2016-05-26;01:00;Flamengo RJ;Chapecoense-SC;2;2;D
Brazil;Serie A;2016;2016-05-26;01:45;Coritiba;Sao Paulo;1;1;D
Brazil;Serie A;2016;2016-05-26;01:45;Palmeiras;Fluminense;2;0;H
Brazil;Serie A;2016;2016-05-26;01:45;Santa Cruz;Cruzeiro;4;1;H
Brazil;Serie A;2016;2016-05-26;15:00;Corinthians;Ponte Preta;3;0;H
Brazil;Serie A;2016;2016-05-26;20:00;Internacional;Sport Recife;1;0;H
Brazil;Serie A;2016;2016-05-27;01:00;Atletico-MG;Gremio;0;3;A
Brazil;Serie A;2016;2016-05-28;20:00;Cruzeiro;America MG;1;1;D
Brazil;Serie A;2016;2016-05-28;22:30;Atletico-PR;Figueirense;2;1;H
Brazil;Serie A;2016;2016-05-29;01:00;Chapecoense-SC;Santa Cruz;1;1;D
Brazil;Serie A;2016;2016-05-29;15:00;Ponte Preta;Flamengo RJ;1;2;A
Brazil;Serie A;2016;2016-05-29;15:00;Sport Recife;Corinthians;0;2;A
Brazil;Serie A;2016;2016-05-29;20:00;Fluminense;Botafogo RJ;1;0;H
Brazil;Serie A;2016;2016-05-29;20:00;Sao Paulo;Palmeiras;1;0;H
Brazil;Serie A;2016;2016-05-29;20:00;Vitoria;Atletico-MG;1;1;D
Brazil;Serie A;2016;2016-05-29;22:30;Gremio;Coritiba;2;0;H
Brazil;Serie A;2016;2016-05-29;22:30;Santos;Internacional;0;1;A
Brazil;Serie A;2016;2016-01-06;23:30;Internacional;Atletico-PR;1;0;H
Brazil;Serie A;2016;2016-02-06;01:00;Corinthians;Santos;1;0;H
Brazil;Serie A;2016;2016-02-06;01:00;Coritiba;Chapecoense-SC;3;4;A
Brazil;Serie A;2016;2016-02-06;01:00;Santa Cruz;Sport Recife;0;1;A
Brazil;Serie A;2016;2016-02-06;01:45;Atletico-MG;Fluminense;1;1;D
Brazil;Serie A;2016;2016-02-06;01:45;Botafogo RJ;Cruzeiro;0;1;A
Brazil;Serie A;2016;2016-02-06;01:45;Figueirense;Sao Paulo;1;0;H
Brazil;Serie A;2016;2016-02-06;23:30;America MG;Ponte Preta;1;2;A
Brazil;Serie A;2016;2016-03-06;01:00;Flamengo RJ;Vitoria;1;0;H
Brazil;Serie A;2016;2016-03-06;01:00;Palmeiras;Gremio;4;3;H
Brazil;Serie A;2016;2016-04-06;20:00;Atletico-PR;Santa Cruz;1;0;H
Brazil;Serie A;2016;2016-05-06;00:30;Chapecoense-SC;Fluminense;0;0;D
Brazil;Serie A;2016;2016-05-06;00:30;Corinthians;Coritiba;2;1;H
Brazil;Serie A;2016;2016-05-06;15:00;America MG;Figueirense;1;0;H
Brazil;Serie A;2016;2016-05-06;15:00;Santos;Botafogo RJ;3;0;H
Brazil;Serie A;2016;2016-05-06;20:00;Flamengo RJ;Palmeiras;1;2;A
Brazil;Serie A;2016;2016-05-06;20:00;Gremio;Ponte Preta;1;0;H
Brazil;Serie A;2016;2016-05-06;20:00;Sport Recife;Atletico-MG;4;4;D
Brazil;Serie A;2016;2016-05-06;20:00;Vitoria;Internacional;1;0;H
Brazil;Serie A;2016;2016-05-06;22:30;Cruzeiro;Sao Paulo;0;1;A
Brazil;Serie A;2016;2016-11-06;20:00;Internacional;America MG;3;1;H
Brazil;Serie A;2016;2016-11-06;20:00;Ponte Preta;Chapecoense-SC;2;1;H
Brazil;Serie A;2016;2016-11-06;22:30;Fluminense;Gremio;1;1;D
Brazil;Serie A;2016;2016-12-06;01:00;Sao Paulo;Atletico-PR;1;2;A
Brazil;Serie A;2016;2016-12-06;15:00;Botafogo RJ;Vitoria;1;1;D
Brazil;Serie A;2016;2016-12-06;15:00;Coritiba;Sport Recife;3;2;H
Brazil;Serie A;2016;2016-12-06;20:00;Atletico-MG;Cruzeiro;2;3;A
Brazil;Serie A;2016;2016-12-06;20:00;Figueirense;Flamengo RJ;1;0;H
Brazil;Serie A;2016;2016-12-06;20:00;Palmeiras;Corinthians;1;0;H
Brazil;Serie A;2016;2016-12-06;23:00;Santa Cruz;Santos;0;2;A
Brazil;Serie A;2016;2016-06-15;23:30;Chapecoense-SC;Gremio;3;3;D
Brazil;Serie A;2016;2016-06-15;23:30;Ponte Preta;Atletico-PR;3;2;H
Brazil;Serie A;2016;2016-06-15;23:30;Sao Paulo;Vitoria;2;0;H
Brazil;Serie A;2016;2016-06-16;01:00;Botafogo RJ;America MG;3;1;H
Brazil;Serie A;2016;2016-06-16;01:00;Santa Cruz;Figueirense;1;0;H
Brazil;Serie A;2016;2016-06-16;01:00;Santos;Sport Recife;2;0;H
Brazil;Serie A;2016;2016-06-16;01:45;Coritiba;Palmeiras;2;2;D
Brazil;Serie A;2016;2016-06-16;01:45;Cruzeiro;Flamengo RJ;0;1;A
Brazil;Serie A;2016;2016-06-16;23:30;Internacional;Atletico-MG;2;0;H
Brazil;Serie A;2016;2016-06-17;00:00;Fluminense;Corinthians;1;0;H
Brazil;Serie A;2016;2016-06-18;20:00;Palmeiras;Santa Cruz;3;1;H
Brazil;Serie A;2016;2016-06-18;22:00;Atletico-PR;Santos;1;0;H
Brazil;Serie A;2016;2016-06-19;01:00;America MG;Coritiba;2;1;H
Brazil;Serie A;2016;2016-06-19;15:00;Atletico-MG;Ponte Preta;3;0;H
Brazil;Serie A;2016;2016-06-19;15:00;Vitoria;Chapecoense-SC;1;2;A
Brazil;Serie A;2016;2016-06-19;20:00;Corinthians;Botafogo RJ;3;1;H
Brazil;Serie A;2016;2016-06-19;20:00;Figueirense;Internacional;3;2;H
Brazil;Serie A;2016;2016-06-19;20:00;Flamengo RJ;Sao Paulo;2;2;D
Brazil;Serie A;2016;2016-06-19;20:00;Sport Recife;Fluminense;2;1;H
Brazil;Serie A;2016;2016-06-19;23:00;Gremio;Cruzeiro;2;0;H
Brazil;Serie A;2016;2016-06-22;01:30;Palmeiras;America MG;2;0;H
Brazil;Serie A;2016;2016-06-22;23:30;Ponte Preta;Cruzeiro;0;4;A
Brazil;Serie A;2016;2016-06-23;01:00;Botafogo RJ;Figueirense;0;0;D
Brazil;Serie A;2016;2016-06-23;01:00;Santa Cruz;Flamengo RJ;0;1;A
Brazil;Serie A;2016;2016-06-23;01:45;Atletico-MG;Corinthians;2;1;H
Brazil;Serie A;2016;2016-06-23;01:45;Fluminense;Santos;2;4;A
Brazil;Serie A;2016;2016-06-23;19:00;Chapecoense-SC;Atletico-PR;0;0;D
Brazil;Serie A;2016;2016-06-23;23:15;Gremio;Vitoria;1;2;A
Brazil;Serie A;2016;2016-06-24;01:00;Sao Paulo;Sport Recife;0;0;D
Brazil;Serie A;2016;2016-06-24;01:30;Coritiba;Internacional;1;1;D
Brazil;Serie A;2016;2016-06-25;23:00;Cruzeiro;Palmeiras;2;1;H
Brazil;Serie A;2016;2016-06-26;01:00;Corinthians;Santa Cruz;2;1;H
Brazil;Serie A;2016;2016-06-26;15:00;America MG;Atletico-MG;0;1;A
Brazil;Serie A;2016;2016-06-26;20:00;Atletico-PR;Gremio;2;0;H
Brazil;Serie A;2016;2016-06-26;20:00;Flamengo RJ;Fluminense;1;2;A
Brazil;Serie A;2016;2016-06-26;20:00;Internacional;Botafogo RJ;2;3;A
Brazil;Serie A;2016;2016-06-26;20:00;Santos;Sao Paulo;3;0;H
Brazil;Serie A;2016;2016-06-26;20:00;Vitoria;Ponte Preta;1;1;D
Brazil;Serie A;2016;2016-06-26;22:30;Figueirense;Coritiba;0;0;D
Brazil;Serie A;2016;2016-06-26;22:30;Sport Recife;Chapecoense-SC;5;1;H
Brazil;Serie A;2016;2016-06-29;23:30;Flamengo RJ;Internacional;1;0;H
Brazil;Serie A;2016;2016-06-29;23:30;Gremio;Santos;3;2;H
Brazil;Serie A;2016;2016-06-29;23:30;Vitoria;Sport Recife;3;2;H
Brazil;Serie A;2016;2016-06-30;01:00;Chapecoense-SC;Cruzeiro;3;2;H
Brazil;Serie A;2016;2016-06-30;01:00;Coritiba;Atletico-PR;1;0;H
Brazil;Serie A;2016;2016-06-30;01:45;America MG;Corinthians;0;2;A
Brazil;Serie A;2016;2016-06-30;01:45;Sao Paulo;Fluminense;2;1;H
Brazil;Serie A;2016;2016-06-30;23:30;Palmeiras;Figueirense;4;0;H
Brazil;Serie A;2016;2016-06-30;23:30;Santa Cruz;Ponte Preta;0;3;A
Brazil;Serie A;2016;2016-01-07;01:00;Atletico-MG;Botafogo RJ;5;3;H
Brazil;Serie A;2016;2016-02-07;20:00;Fluminense;Coritiba;0;0;D
Brazil;Serie A;2016;2016-02-07;22:30;Atletico-PR;America MG;1;0;H
Brazil;Serie A;2016;2016-03-07;15:00;Cruzeiro;Vitoria;2;2;D
Brazil;Serie A;2016;2016-03-07;15:00;Internacional;Gremio;0;1;A
Brazil;Serie A;2016;2016-03-07;20:00;Botafogo RJ;Santa Cruz;2;1;H
Brazil;Serie A;2016;2016-03-07;20:00;Corinthians;Flamengo RJ;4;0;H
Brazil;Serie A;2016;2016-03-07;20:00;Ponte Preta;Sao Paulo;1;0;H
Brazil;Serie A;2016;2016-03-07;20:00;Santos;Chapecoense-SC;3;0;H
Brazil;Serie A;2016;2016-03-07;23:00;Figueirense;Atletico-MG;1;1;D
Brazil;Serie A;2016;2016-05-07;00:00;Sport Recife;Palmeiras;1;3;A
Brazil;Serie A;2016;2016-09-07;20:30;Chapecoense-SC;Corinthians;0;2;A
Brazil;Serie A;2016;2016-09-07;20:30;Coritiba;Botafogo RJ;0;0;D
Brazil;Serie A;2016;2016-10-07;01:00;Ponte Preta;Sport Recife;2;1;H
Brazil;Serie A;2016;2016-10-07;15:00;Flamengo RJ;Atletico-MG;2;0;H
Brazil;Serie A;2016;2016-10-07;15:00;Gremio;Figueirense;2;1;H
Brazil;Serie A;2016;2016-10-07;20:00;Santa Cruz;Internacional;1;0;H
Brazil;Serie A;2016;2016-10-07;20:00;Sao Paulo;America MG;3;0;H
Brazil;Serie A;2016;2016-10-07;23:30;Vitoria;Fluminense;0;0;D
Brazil;Serie A;2016;2016-12-07;00:00;Cruzeiro;Atletico-PR;0;3;A
Brazil;Serie A;2016;2016-07-13;00:30;Palmeiras;Santos;1;1;D
Brazil;Serie A;2016;2016-07-16;20:00;Botafogo RJ;Flamengo RJ;3;3;D
Brazil;Serie A;2016;2016-07-16;22:30;Santos;Ponte Preta;3;1;H
Brazil;Serie A;2016;2016-07-17;15:00;America MG;Santa Cruz;0;3;A
Brazil;Serie A;2016;2016-07-17;20:00;Atletico-PR;Vitoria;1;1;D
Brazil;Serie A;2016;2016-07-17;20:00;Corinthians;Sao Paulo;1;1;D
Brazil;Serie A;2016;2016-07-17;20:00;Figueirense;Chapecoense-SC;1;1;D
Brazil;Serie A;2016;2016-07-17;20:00;Fluminense;Cruzeiro;2;0;H
Brazil;Serie A;2016;2016-07-17;20:00;Internacional;Palmeiras;0;1;A
Brazil;Serie A;2016;2016-07-17;22:30;Sport Recife;Gremio;4;2;H
Brazil;Serie A;2016;2016-07-19;00:00;Atletico-MG;Coritiba;2;1;H
Brazil;Serie A;2016;2016-07-23;20:00;Corinthians;Figueirense;1;1;D
Brazil;Serie A;2016;2016-07-23;22:30;Santa Cruz;Coritiba;0;1;A
Brazil;Serie A;2016;2016-07-24;15:00;Palmeiras;Atletico-MG;0;1;A
Brazil;Serie A;2016;2016-07-24;15:00;Ponte Preta;Internacional;2;2;D
Brazil;Serie A;2016;2016-07-24;20:00;Atletico-PR;Fluminense;1;0;H
Brazil;Serie A;2016;2016-07-24;20:00;Chapecoense-SC;Botafogo RJ;2;1;H
Brazil;Serie A;2016;2016-07-24;20:00;Cruzeiro;Sport Recife;1;2;A
Brazil;Serie A;2016;2016-07-24;20:00;Gremio;Sao Paulo;1;0;H
Brazil;Serie A;2016;2016-07-24;22:30;Vitoria;Santos;2;3;A
Brazil;Serie A;2016;2016-07-26;00:00;Flamengo RJ;America MG;2;1;H
Brazil;Serie A;2016;2016-07-30;22:30;Figueirense;Vitoria;1;0;H
Brazil;Serie A;2016;2016-07-30;22:30;Sport Recife;Atletico-PR;2;0;H
Brazil;Serie A;2016;2016-07-31;01:00;Atletico-MG;Santa Cruz;3;0;H
Brazil;Serie A;2016;2016-07-31;15:00;Fluminense;Ponte Preta;3;0;H
Brazil;Serie A;2016;2016-07-31;15:00;Sao Paulo;Chapecoense-SC;2;2;D
Brazil;Serie A;2016;2016-07-31;20:00;Coritiba;Flamengo RJ;0;2;A
Brazil;Serie A;2016;2016-07-31;20:00;Internacional;Corinthians;0;1;A
Brazil;Serie A;2016;2016-07-31;20:00;Santos;Cruzeiro;2;0;H
Brazil;Serie A;2016;2016-07-31;22:30;America MG;Gremio;0;0;D
Brazil;Serie A;2016;2016-07-31;22:30;Botafogo RJ;Palmeiras;3;1;H
Brazil;Serie A;2016;2016-03-08;23:30;Sport Recife;America MG;1;1;D
Brazil;Serie A;2016;2016-03-08;23:30;Vitoria;Coritiba;3;1;H
Brazil;Serie A;2016;2016-04-08;01:45;Atletico-PR;Corinthians;2;0;H
Brazil;Serie A;2016;2016-04-08;01:45;Santos;Flamengo RJ;0;0;D
Brazil;Serie A;2016;2016-04-08;23:15;Ponte Preta;Botafogo RJ;2;0;H
Brazil;Serie A;2016;2016-04-08;23:30;Gremio;Santa Cruz;0;0;D
Brazil;Serie A;2016;2016-04-08;23:30;Sao Paulo;Atletico-MG;1;2;A
Brazil;Serie A;2016;2016-05-08;01:00;Cruzeiro;Internacional;4;2;H
Brazil;Serie A;2016;2016-05-08;01:30;Chapecoense-SC;Palmeiras;1;1;D
Brazil;Serie A;2016;2016-06-08;22:30;Flamengo RJ;Atletico-PR;1;0;H
Brazil;Serie A;2016;2016-07-08;15:00;America MG;Santos;1;0;H
Brazil;Serie A;2016;2016-07-08;20:00;Coritiba;Ponte Preta;3;1;H
Brazil;Serie A;2016;2016-07-08;20:00;Palmeiras;Vitoria;2;1;H
Brazil;Serie A;2016;2016-07-08;20:15;Internacional;Fluminense;2;2;D
Brazil;Serie A;2016;2016-07-08;20:15;Santa Cruz;Sao Paulo;1;2;A
Brazil;Serie A;2016;2016-07-08;22:30;Figueirense;Sport Recife;1;1;D
Brazil;Serie A;2016;2016-09-08;00:00;Atletico-MG;Chapecoense-SC;3;1;H
Brazil;Serie A;2016;2016-09-08;01:00;Corinthians;Cruzeiro;1;1;D
Brazil;Serie A;2016;2016-08-13;20:00;Sport Recife;Flamengo RJ;1;0;H
Brazil;Serie A;2016;2016-08-13;22:30;Ponte Preta;Figueirense;2;0;H
Brazil;Serie A;2016;2016-08-14;15:00;Fluminense;America MG;1;0;H
Brazil;Serie A;2016;2016-08-14;15:00;Gremio;Corinthians;3;0;H
Brazil;Serie A;2016;2016-08-14;20:00;Cruzeiro;Coritiba;2;2;D
Brazil;Serie A;2016;2016-08-14;20:00;Santos;Atletico-MG;3;0;H
Brazil;Serie A;2016;2016-08-14;20:00;Vitoria;Santa Cruz;2;2;D
Brazil;Serie A;2016;2016-08-14;20:15;Sao Paulo;Botafogo RJ;0;1;A
Brazil;Serie A;2016;2016-08-14;22:30;Atletico-PR;Palmeiras;0;1;A
Brazil;Serie A;2016;2016-08-16;00:00;Chapecoense-SC;Internacional;1;0;H
Brazil;Serie A;2016;2016-08-20;01:30;America MG;Chapecoense-SC;1;2;A
Brazil;Serie A;2016;2016-08-21;01:00;Botafogo RJ;Sport Recife;3;0;H
Brazil;Serie A;2016;2016-08-21;15:00;Atletico-MG;Atletico-PR;1;0;H
Brazil;Serie A;2016;2016-08-21;15:00;Flamengo RJ;Gremio;2;1;H
Brazil;Serie A;2016;2016-08-21;20:00;Internacional;Sao Paulo;1;1;D
Brazil;Serie A;2016;2016-08-21;20:00;Palmeiras;Ponte Preta;2;2;D
Brazil;Serie A;2016;2016-08-21;20:00;Santa Cruz;Fluminense;0;1;A
Brazil;Serie A;2016;2016-08-21;22:00;Coritiba;Santos;2;1;H
Brazil;Serie A;2016;2016-08-21;22:30;Figueirense;Cruzeiro;1;2;A
Brazil;Serie A;2016;2016-08-23;00:00;Corinthians;Vitoria;2;1;H
Brazil;Serie A;2016;2016-08-27;20:00;Ponte Preta;Corinthians;2;0;H
Brazil;Serie A;2016;2016-08-28;15:00;Cruzeiro;Santa Cruz;2;0;H
Brazil;Serie A;2016;2016-08-28;15:00;Santos;Figueirense;0;1;A
Brazil;Serie A;2016;2016-08-28;20:00;Chapecoense-SC;Flamengo RJ;1;3;A
Brazil;Serie A;2016;2016-08-28;20:00;Fluminense;Palmeiras;0;2;A
Brazil;Serie A;2016;2016-08-28;20:00;Gremio;Atletico-MG;1;1;D
Brazil;Serie A;2016;2016-08-28;20:00;Sao Paulo;Coritiba;0;0;D
Brazil;Serie A;2016;2016-08-28;22:30;Sport Recife;Internacional;1;1;D
Brazil;Serie A;2016;2016-08-28;22:30;Vitoria;America MG;2;1;H
Brazil;Serie A;2016;2016-08-30;00:00;Atletico-PR;Botafogo RJ;1;0;H
Brazil;Serie A;2016;2016-03-09;20:00;Fluminense;Figueirense;3;2;H
Brazil;Serie A;2016;2016-04-09;20:00;Botafogo RJ;Gremio;2;1;H
Brazil;Serie A;2016;2016-07-09;20:00;Botafogo RJ;Fluminense;1;0;H
Brazil;Serie A;2016;2016-07-09;20:00;Figueirense;Atletico-PR;1;0;H
Brazil;Serie A;2016;2016-07-09;20:00;Santa Cruz;Chapecoense-SC;2;2;D
Brazil;Serie A;2016;2016-07-09;23:30;Atletico-MG;Vitoria;2;1;H
Brazil;Serie A;2016;2016-08-09;01:45;Coritiba;Gremio;4;0;H
Brazil;Serie A;2016;2016-08-09;01:45;Flamengo RJ;Ponte Preta;2;1;H
Brazil;Serie A;2016;2016-08-09;01:45;Palmeiras;Sao Paulo;2;1;H
Brazil;Serie A;2016;2016-08-09;23:30;Corinthians;Sport Recife;3;0;H
Brazil;Serie A;2016;2016-09-09;01:00;America MG;Cruzeiro;0;2;A
Brazil;Serie A;2016;2016-09-09;01:00;Internacional;Santos;2;1;H
Brazil;Serie A;2016;2016-10-09;22:30;Vitoria;Flamengo RJ;1;2;A
Brazil;Serie A;2016;2016-11-09;15:00;Chapecoense-SC;Coritiba;1;0;H
Brazil;Serie A;2016;2016-11-09;15:00;Sao Paulo;Figueirense;3;1;H
Brazil;Serie A;2016;2016-11-09;20:00;Atletico-PR;Internacional;2;1;H
Brazil;Serie A;2016;2016-11-09;20:00;Cruzeiro;Botafogo RJ;0;2;A
Brazil;Serie A;2016;2016-11-09;20:00;Santos;Corinthians;2;1;H
Brazil;Serie A;2016;2016-11-09;20:00;Sport Recife;Santa Cruz;5;3;H
Brazil;Serie A;2016;2016-11-09;22:30;Gremio;Palmeiras;0;0;D
Brazil;Serie A;2016;2016-11-09;22:30;Ponte Preta;America MG;1;1;D
Brazil;Serie A;2016;2016-09-13;00:00;Fluminense;Atletico-MG;4;2;H
Brazil;Serie A;2016;2016-09-14;23:30;Botafogo RJ;Santos;0;1;A
Brazil;Serie A;2016;2016-09-14;23:30;Figueirense;America MG;2;2;D
Brazil;Serie A;2016;2016-09-15;01:00;Ponte Preta;Gremio;3;0;H
