Empresa;CodClasseImobilizado;CodImobilizadoImobilizado;CodSBN;DescricaoImobilizado;CodigoDenominacaoImobilizado;CodClienteRecebMercadoria;LocalInstalacao;TextoImobilizado;DtIncorporacao;Qtd;UnidadeMedida0;UnidadeMedida1;QtdRetroativa;UnidadeMedida2;NumeroInventario;NumeroSerieChassi;CentroCusto;NomCetro;CodigoCentro;CodigoEspecie;DescricaoEspecie;OrdemInvestimento;ElementoPEP;DtDesativacao;ImobilizadoOrigem;SubNumeroIEA;ValorArquisicaoAtual;CodigoMoeda;ValorDepreciacaoAtual;CodigoMoeda1;ValorContabilAtual;CodigoMoeda2
1001;2300;230000008670;0;ICMS AQ. VASILHAMES;001-132357-88908-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.439,93;BRL;2.770,27-;BRL;3.669,66;BRL
1001;2300;230000008671;0;ICMS AQ. VASILHAMES MANGELS;001-132357-88905-2;0000000000;;ICMS AQ. VASILHAMES MANGELS;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.836,40;BRL;789,96-;BRL;1.046,44;BRL
1001;2300;230000008684;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;43,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000001783;0;29.888,04;BRL;11.955,22-;BRL;17.932,82;BRL
1001;2300;230000008685;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;423,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000001783;0;294.370,84;BRL;117.748,33-;BRL;176.622,51;BRL
1001;2300;230000008686;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;826,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000001783;0;574.823,44;BRL;229.929,36-;BRL;344.894,08;BRL
1001;2300;230000008687;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;344,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000001783;0;239.004,14;BRL;95.601,66-;BRL;143.402,48;BRL
1001;2300;230000008688;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;668,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000001783;0;464.112,36;BRL;185.644,94-;BRL;278.467,42;BRL
1001;2300;230000008689;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;826,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000001783;0;573.887,44;BRL;229.554,96-;BRL;344.332,48;BRL
1001;2300;230000008690;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;15,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000001783;0;10.421,68;BRL;4.168,67-;BRL;6.253,01;BRL
1001;2300;230000008708;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;17.07.2015;790,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000002662;0;412.408,61;BRL;176.441,58-;BRL;235.967,03;BRL
1001;2300;230000008709;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;17.07.2015;94,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000002663;0;48.947,49;BRL;20.941,31-;BRL;28.006,18;BRL
1001;2300;230000008710;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;15.02.2012;184,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000008077;0;56.502,83;BRL;35.573,89-;BRL;20.928,94;BRL
1001;2300;230000008711;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;17.07.2015;194,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000002661;0;101.019,28;BRL;43.219,28-;BRL;57.800,00;BRL
1001;2300;230000008714;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;15.02.2012;112,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000002018;0;43.884,00;BRL;28.816,79-;BRL;15.067,21;BRL
1001;2300;230000008756;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;16.03.2010;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000001521;0;384,16;BRL;310,12-;BRL;74,04;BRL
1001;2300;230000008759;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;01.06.2007;104,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000000561;0;43.333,04;BRL;43.333,04-;BRL;0,00;BRL
1001;2300;230000008769;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;03.02.2009;203,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000001126;0;108.330,69;BRL;96.175,35-;BRL;12.155,34;BRL
1001;2300;230000009836;0;VASILHAMES P45;;0000000000;;VASILHAMES P45;08.06.2016;146,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;600000000890;0;21.900,00;BRL;8.030,00-;BRL;13.870,00;BRL
1001;2300;230000010123;0;VASILHAMES P20;001-132211-166673-0;0000000000;;VASILHAMES P20;25.08.2011;78,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000001961;0;21.762,91;BRL;15.847,10-;BRL;5.915,81;BRL
1001;2300;230000010151;0;VASILHAMES P20 PIT STOP;001-132211-126957-0;0000000000;;VASILHAMES P20 PIT STOP;15.10.2007;5,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000000711;0;3.279,05;BRL;2.390,82-;BRL;888,23;BRL
1001;2300;230000010152;0;VASILHAMES P20 PIT STOP;001-132211-129120-0;0000000000;;VASILHAMES P20 PIT STOP;15.10.2007;14,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000000814;0;9.181,34;BRL;6.694,30-;BRL;2.487,04;BRL
1001;2300;230000010153;0;VASILHAMES P20 PIT STOP;001-132211-134420-0;0000000000;;VASILHAMES P20 PIT STOP;22.07.2008;1,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000000985;0;728,53;BRL;471,33-;BRL;257,20;BRL
1001;2300;230000010154;0;VASILHAMES P20 PIT STOP;001-132211-163168-0;0000000000;;VASILHAMES P20 PIT STOP;11.10.2010;9,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010141;0;4.715,13;BRL;3.638,23-;BRL;1.076,90;BRL
1001;2300;230000010155;0;VASILHAMES P20 PIT STOP;001-132211-163168-0;0000000000;;VASILHAMES P20 PIT STOP;11.10.2010;25,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010145;0;13.097,58;BRL;10.106,23-;BRL;2.991,35;BRL
1001;2300;230000010157;0;VASILHAMES P20 PIT STOP;001-132211-175661-0;0000000000;;VASILHAMES P20 PIT STOP;03.06.2012;1,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010146;0;572,00;BRL;376,16-;BRL;195,84;BRL
1001;2300;230000010158;0;VASILHAMES P20 PIT STOP;001-132211-175661-0;0000000000;;VASILHAMES P20 PIT STOP;03.06.2012;9,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000002212;0;5.148,00;BRL;3.385,45-;BRL;1.762,55;BRL
1001;2300;230000010160;0;VASILHAMES P20 PIT STOP;001-132211-181523-0;0000000000;;VASILHAMES P20 PIT STOP;01.09.2012;3,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000002313;0;1.453,48;BRL;931,17-;BRL;522,31;BRL
1001;2300;230000010161;0;VASILHAMES P20 PIT STOP;001-132211-181556-0;0000000000;;VASILHAMES P20 PIT STOP;12.09.2012;17,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000002314;0;8.287,93;BRL;5.302,51-;BRL;2.985,42;BRL
1001;2300;230000010230;0;VASILHAMES P20 PIT STOP;;0000000000;;VASILHAMES P20 PIT STOP;19.08.2016;117,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;600000006305;0;75.698,61;BRL;26.915,07-;BRL;48.783,54;BRL
1001;2300;230000010310;0;VASILHAMES P45;001-132211-186230-0;0000000000;;VASILHAMES P45;01.06.2014;11,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000002451;0;1.694,44;BRL;893,45-;BRL;800,99;BRL
1001;2300;230000010324;0;VASILHAMES P20 PIT STOP;001-132211-181556-0;0000000000;;VASILHAMES P20 PIT STOP;12.09.2012;100,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010296;0;48.752,53;BRL;31.191,29-;BRL;17.561,24;BRL
1001;2300;230000010327;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;11.10.2016;358,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000006305;0;230.439,95;BRL;79.373,76-;BRL;151.066,19;BRL
1001;2300;230000010328;0;VASILHAMES P20 PIT STOP;;0000000000;;VASILHAMES P20 PIT STOP;19.08.2016;20,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010234;0;12.939,91;BRL;4.600,85-;BRL;8.339,06;BRL
1001;2300;230000010363;0;VASILHAMES P20 PIT STOP;001-132211-181556-0;0000000000;;VASILHAMES P20 PIT STOP;12.09.2012;30,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010352;0;14.625,76;BRL;9.357,39-;BRL;5.268,37;BRL
1001;2300;230000010414;0;VASILHAMES P5;;0000000000;;VASILHAMES P5;15.09.2016;50,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1005;BOTIJÃO P05;;;00.00.0000;600000004294;0;4.536,28;BRL;1.587,69-;BRL;2.948,59;BRL
1001;2300;230000010539;0;VASILHAMES P20;001-132211-197582-0;0000000000;;VASILHAMES P20;07.09.2014;216,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010538;0;89.594,26;BRL;47.129,71-;BRL;42.464,55;BRL
1001;2300;230000010557;0;VASILHAMES P20;001-132211-157162-0;0000000000;;VASILHAMES P20;20.03.2010;150,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010556;0;58.424,97;BRL;46.982,59-;BRL;11.442,38;BRL
1001;2300;230000010559;0;VASILHAMES P20;001-132211-145045-0;0000000000;;VASILHAMES P20;01.02.2009;30,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010558;0;16.400,43;BRL;14.559,63-;BRL;1.840,80;BRL
1001;2300;230000010592;0;VASILHAMES P20 PIT STOP;;0000000000;;VASILHAMES P20 PIT STOP;19.08.2016;10,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010235;0;6.469,95;BRL;2.300,42-;BRL;4.169,53;BRL
1001;2300;230000010594;0;VASILHAMES P20 PIT STOP;001-132211-181556-0;0000000000;;VASILHAMES P20 PIT STOP;12.09.2012;59,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010593;0;28.763,99;BRL;18.402,86-;BRL;10.361,13;BRL
1001;2300;230000010595;0;VASILHAMES P20 PIT STOP;001-132211-181556-0;0000000000;;VASILHAMES P20 PIT STOP;12.09.2012;1,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010297;0;487,53;BRL;311,92-;BRL;175,61;BRL
1001;2300;230000010596;0;VASILHAMES P20 PIT STOP;;0000000000;;VASILHAMES P20 PIT STOP;19.08.2016;100,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010231;0;64.699,56;BRL;23.004,28-;BRL;41.695,28;BRL
1001;2300;230000010597;0;VASILHAMES P20 PIT STOP;;0000000000;;VASILHAMES P20 PIT STOP;19.08.2016;230,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010233;0;148.808,98;BRL;52.909,87-;BRL;95.899,11;BRL
1001;2300;230000010599;0;VASILHAMES P20 PIT STOP;;0000000000;;VASILHAMES P20 PIT STOP;17.09.2009;996,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010598;0;78.247,77;BRL;51.285,19-;BRL;26.962,58;BRL
1001;2300;230000010620;0;VASILHAMES P20;001-132211-172568-0;0000000000;;VASILHAMES P20;29.11.2011;442,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010619;0;132.338,86;BRL;91.619,15-;BRL;40.719,71;BRL
1001;2300;230000010628;0;VASILHAMES P45;001-132211-200842680-0;0000000000;;VASILHAMES P45;29.08.2012;14,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000010627;0;7.140,00;BRL;7.140,00-;BRL;0,00;BRL
1001;2300;230000010632;0;VASILHAMES P20;001-132211-191411-0;0000000000;;VASILHAMES P20;17.07.2015;392,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010631;0;204.121,44;BRL;87.802,22-;BRL;116.319,22;BRL
1001;2300;230000010635;0;VASILHAMES P20;001-132211-900902930-0;0000000000;;VASILHAMES P20;17.07.2015;381,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010634;0;199.955,68;BRL;86.014,46-;BRL;113.941,22;BRL
1001;2300;230000010636;0;VASILHAMES P45;001-132211-181231-0;0000000000;;VASILHAMES P45;20.08.2012;4,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000002297;0;592,17;BRL;381,79-;BRL;210,38;BRL
1001;2300;230000010639;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;31.12.2015;5,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010637;0;3.473,89;BRL;1.389,55-;BRL;2.084,34;BRL
1001;2300;230000010645;0;VASILHAMES P20;001-132211-206286334-0;0000000000;;VASILHAMES P20;25.10.2012;6,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010644;0;900,00;BRL;569,75-;BRL;330,25;BRL
1001;2300;230000010650;0;VASILHAMES P20;001-132211-191415-0;0000000000;;VASILHAMES P20;17.07.2015;558,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010649;0;280.982,49;BRL;120.869,56-;BRL;160.112,93;BRL
1001;2300;230000010664;0;VASILHAMES P20;001-132211-194836-0;0000000000;;VASILHAMES P20;26.06.2014;100,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010661;0;41.294,37;BRL;21.397,09-;BRL;19.897,28;BRL
1001;2300;230000010682;0;VASILHAMES P45;001-132211-206513-0;0000000000;;VASILHAMES P45;18.02.2015;27,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000010681;0;4.050,00;BRL;1.919,65-;BRL;2.130,35;BRL
1001;2300;230000010683;0;VASILHAMES P45;001-132211-184022-0;0000000000;;VASILHAMES P45;18.12.2012;14,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000002396;0;2.100,00;BRL;1.306,68-;BRL;793,32;BRL
1001;2300;230000010684;0;VASILHAMES P20;001-132211-175989-0;0000000000;;VASILHAMES P20;04.06.2012;20,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000002223;0;9.855,98;BRL;6.481,15-;BRL;3.374,83;BRL
1001;2300;230000010691;0;VASILHAMES P45;001-132211-181256-0;0000000000;;VASILHAMES P45;22.08.2012;30,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000010690;0;5.122,42;BRL;3.301,82-;BRL;1.820,60;BRL
1001;2300;230000010753;0;VASILHAMES P5;;0000000000;;VASILHAMES P5;15.09.2016;4,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1005;BOTIJÃO P05;;;00.00.0000;230000010732;0;362,90;BRL;127,02-;BRL;235,88;BRL
1001;2300;230000010778;0;VASILHAMES P5;;0000000000;;VASILHAMES P5;15.09.2016;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1005;BOTIJÃO P05;;;00.00.0000;230000010777;0;90,73;BRL;31,76-;BRL;58,97;BRL
1001;2300;230000010833;0;VASILHAMES P20;001-132211-900902786-0;0000000000;;VASILHAMES P20;31.12.2009;166,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000008373;0;70.726,01;BRL;56.732,74-;BRL;13.993,27;BRL
1001;2300;230000010870;0;VASILHAMES P20;001-132211-194836-0;0000000000;;VASILHAMES P20;26.06.2014;73,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010541;0;30.144,89;BRL;15.619,87-;BRL;14.525,02;BRL
1001;2300;230000010871;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;17.07.2015;200,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010869;0;104.143,58;BRL;44.555,94-;BRL;59.587,64;BRL
1001;2300;230000010872;0;VASILHAMES P20;001-132211-194836-0;0000000000;;VASILHAMES P20;26.06.2014;127,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010868;0;52.443,86;BRL;27.174,33-;BRL;25.269,53;BRL
1001;2300;230000010873;0;VASILHAMES P20;001-132211-206286554-0;0000000000;;VASILHAMES P20;25.08.2011;100,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010701;0;27.901,18;BRL;19.896,68-;BRL;8.004,50;BRL
1001;2300;230000011282;0;VASILHAMES P45;;0000000000;;VASILHAMES P45;22.12.2016;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000002287;0;0,01;BRL;0,00;BRL;0,01;BRL
1001;2300;230000011289;0;VASILHAMES P45;;0000000000;;VASILHAMES P45;23.12.2016;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000002287;0;0,02;BRL;0,01-;BRL;0,01;BRL
1001;2300;230000011761;0;VASILHAMES P45;CY-2017-AN-E-02-1051-AR;0000000000;;VASILHAMES P45;28.02.2017;273,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;600000011790;0;151.142,68;BRL;48.701,54-;BRL;102.441,14;BRL
1001;2300;230000011804;0;VASILHAMES P45;CY-2017-AN-E-02-1051-AR;0000000000;;VASILHAMES P45;31.03.2017;267,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;600000011790;0;147.172,05;BRL;46.604,48-;BRL;100.567,57;BRL
1001;2300;230000011902;0;VASILHAMES P5;;0000000000;;VASILHAMES P5;15.09.2016;8,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1005;BOTIJÃO P05;;;00.00.0000;230000010414;0;725,80;BRL;254,05-;BRL;471,75;BRL
1001;2300;230000011978;0;VASILHAMES P20;;0000000000;;VASILHAMES P20;08.11.2016;297,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010788;0;191.175,04;BRL;64.787,10-;BRL;126.387,94;BRL
1001;2300;230000011994;0;VASILHAMES P20;CY-2017-AN-E-02-1019-AR;0000000000;;VASILHAMES P20;31.03.2017;3,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;600000011789;0;1.721,81;BRL;545,24-;BRL;1.176,57;BRL
1001;2300;230000012084;0;VASILHAMES P20 PIT STOP;001-132211-134420-0;0000000000;;VASILHAMES P20 PIT STOP;22.07.2008;59,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000000985;0;42.983,45;BRL;27.808,15-;BRL;15.175,30;BRL
1001;2300;230000012085;0;VASILHAMES P20 PIT STOP;001-132211-181556-0;0000000000;;VASILHAMES P20 PIT STOP;12.09.2012;21,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000002314;0;10.238,03;BRL;6.550,17-;BRL;3.687,86;BRL
1001;2300;230000012086;0;VASILHAMES P20 PIT STOP;001-132211-163168-0;0000000000;;VASILHAMES P20 PIT STOP;11.10.2010;25,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000010144;0;13.097,57;BRL;10.106,22-;BRL;2.991,35;BRL
1001;2300;230000012224;0;VASILHAMES P20 PIT STOP;001-132231-16142072-80000;0000000000;;VASILHAMES P20 PIT STOP;07.10.2008;40,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;250000042135;0;28.454,73;BRL;27.177,99-;BRL;1.276,74;BRL
1001;2300;230000012225;0;VASILHAMES P20 PIT STOP;001-132231-222285368-80000;0000000000;;VASILHAMES P20 PIT STOP;05.04.2009;40,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;250000089698;0;28.441,13;BRL;26.468,94-;BRL;1.972,19;BRL
1001;2300;230000012235;0;VASILHAMES P13;700000002131;0000000000;;VASILHAMES P13;30.04.2017;161,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1013;BOTIJÃO P13;;;00.00.0000;600000012704;0;19.891,06;BRL;6.188,33-;BRL;13.702,73;BRL
1001;2300;230000012236;0;VASILHAMES P13;700000002131;0000000000;;VASILHAMES P13;30.04.2017;1.245,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1013;BOTIJÃO P13;;;00.00.0000;600000012704;0;154.917,09;BRL;48.196,44-;BRL;106.720,65;BRL
1001;2300;230000012237;0;VASILHAMES P13;700000002131;0000000000;;VASILHAMES P13;30.04.2017;108,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1013;BOTIJÃO P13;;;00.00.0000;600000012704;0;13.420,50;BRL;4.175,26-;BRL;9.245,24;BRL
1001;2300;230000012311;0;VASILHAMES P45;CY-2017-AN-E-02-1019-AR;0000000000;;VASILHAMES P45;28.04.2017;11,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;600000011789;0;6.093,09;BRL;1.895,63-;BRL;4.197,46;BRL
1001;2300;230000012332;0;VASILHAMES P20;001-132211-191408-0;0000000000;;VASILHAMES P20;17.07.2015;61,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000002661;0;31.763,80;BRL;13.818,16-;BRL;17.945,64;BRL
1001;2300;230000012333;0;VASILHAMES P20 PIT STOP;001-132211-191411-0;0000000000;;VASILHAMES P20 PIT STOP;17.07.2015;47,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;230000002663;0;24.473,74;BRL;10.527,32-;BRL;13.946,42;BRL
1001;2300;230000012334;0;VASILHAMES P20;001-132211-191416-0;0000000000;;VASILHAMES P20;17.07.2015;9,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000002664;0;4.515,79;BRL;1.942,54-;BRL;2.573,25;BRL
1001;2300;230000012335;0;VASILHAMES P20;001-132211-900902118-90000;0000000000;;VASILHAMES P20;15.02.2012;41,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000008060;0;28.558,50;BRL;19.387,96-;BRL;9.170,54;BRL
1001;2300;230000012337;0;VASILHAMES P20;001-132211-184864-0;0000000000;;VASILHAMES P20;19.12.2012;36,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010540;0;7.200,00;BRL;4.652,53-;BRL;2.547,47;BRL
1001;2300;230000012339;0;VASILHAMES P20;001-132211-134244-0;0000000000;;VASILHAMES P20;01.02.2008;52,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000010679;0;20.682,95;BRL;20.172,72-;BRL;510,23;BRL
