---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.| 3.403|
---------------------------
01.08.2022                                                                                                                                                                                                                            Relatório de ativo imobilizado                                                                                                                                                                                                                               2
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado              |Denominação do imobilizado                   |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                     |Dt.incorp.| Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário|Nº série/Chassi|Centro cst|Cen.|Centro        |Espécie|Espécie                   |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Depreciação atual|Valor aquisição atual|Valor contábil atual|
|1001|2300  |230000001422|0   |VASILHAMES P20                          |001-132211-153928-0                          |              0000000000|                   |VASILHAMES P20                          |28.12.2010|    45,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |        5.176,12-|            6.750,00 |           1.573,88 |
|1001|2300  |230000001425|0   |VASILHAMES P20 PIT STOP                 |001-132211-153951-0                          |              0000000000|                   |VASILHAMES P20 PIT STOP                 |03.04.2011|    10,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|            |        |        3.493,10-|            4.735,09 |           1.241,99 |
|1001|2300  |230000001429|0   |VASILHAMES P20                          |001-132211-154019-0                          |              0000000000|                   |VASILHAMES P20                          |10.12.2009|   166,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       54.694,40-|           64.921,94 |          10.227,54 |
|1001|2300  |230000001515|0   |VASILHAMES P20                          |001-132211-156320-0                          |              0000000000|                   |VASILHAMES P20                          |15.04.2010|    18,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |        4.640,12-|            5.756,83 |           1.116,71 |
|1001|2300  |230000001516|0   |VASILHAMES P20                          |001-132211-156484-0                          |              0000000000|                   |VASILHAMES P20                          |24.03.2010|   400,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |      122.128,55-|          155.059,79 |          32.931,24 |
|1001|2300  |230000001517|0   |VASILHAMES P20                          |001-132211-156608-0                          |              0000000000|                   |VASILHAMES P20                          |19.04.2010|    40,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       12.204,57-|           15.068,04 |           2.863,47 |
|1001|2300  |230000001521|0   |VASILHAMES P20                          |001-132211-156853-0                          |              0000000000|                   |VASILHAMES P20                          |16.03.2010|   138,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|230000001524|0       |       44.095,17-|           54.614,29 |          10.519,12 |
|1001|2300  |230000001522|0   |VASILHAMES P20                          |001-132211-157119-0                          |              0000000000|                   |VASILHAMES P20                          |03.04.2011|    15,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |            0,99-|                1,00 |               0,01 |
|1001|2300  |230000001535|0   |VASILHAMES P20 PIT STOP                 |001-132211-157195-0                          |              0000000000|                   |VASILHAMES P20 PIT STOP                 |05.04.2010|    15,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|            |        |        5.736,50-|            7.114,54 |           1.378,04 |
|1001|2300  |230000001537|0   |VASILHAMES P20                          |001-132211-157201-0                          |              0000000000|                   |VASILHAMES P20                          |22.04.2010|   147,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       46.165,40-|           56.976,62 |          10.811,22 |
|1001|2300  |230000001548|0   |VASILHAMES P20                          |001-132211-157244-0                          |              0000000000|                   |VASILHAMES P20                          |17.05.2010|    80,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       26.342,34-|           32.753,02 |           6.410,68 |
|1001|2300  |230000001550|0   |VASILHAMES P20                          |001-132211-157433-0                          |              0000000000|                   |VASILHAMES P20                          |24.04.2010|   128,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       38.957,03-|           48.113,07 |           9.156,04 |
|1001|2300  |230000001551|0   |VASILHAMES P20 PIT STOP                 |001-132211-157709-0                          |              0000000000|                   |VASILHAMES P20 PIT STOP                 |04.07.2010|    50,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|            |        |       20.197,70-|           25.458,11 |           5.260,41 |
|1001|2300  |230000001552|0   |VASILHAMES P20                          |001-132211-157759-0                          |              0000000000|                   |VASILHAMES P20                          |07.04.2010|    89,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       28.541,88-|           34.552,02 |           6.010,14 |
|1001|2300  |230000001558|0   |VASILHAMES P20 PIT STOP                 |001-132211-158039-0                          |              0000000000|                   |VASILHAMES P20 PIT STOP                 |23.06.2010|    50,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|            |        |       20.403,28-|           25.838,25 |           5.434,97 |
|1001|2300  |230000001562|0   |VASILHAMES P20 PIT STOP                 |001-132211-158422-0                          |              0000000000|                   |VASILHAMES P20 PIT STOP                 |23.06.2010|    62,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|            |        |       23.767,64-|           29.780,72 |           6.013,08 |
|1001|2300  |230000001656|0   |VASILHAMES P20                          |001-132211-160158-0                          |              0000000000|                   |VASILHAMES P20                          |23.11.2010|    23,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |        5.853,83-|            7.573,38 |           1.719,55 |
|1001|2300  |230000001681|0   |VASILHAMES P20                          |001-132211-160836-0                          |              0000000000|                   |VASILHAMES P20                          |22.11.2010|   100,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       25.453,46-|           32.927,73 |           7.474,27 |
|1001|2300  |230000001686|0   |VASILHAMES P20 PIT STOP                 |001-132211-161125-0                          |              0000000000|                   |VASILHAMES P20 PIT STOP                 |25.07.2010|    18,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|230000001576|0       |        7.275,73-|            9.231,26 |           1.955,53 |
|1001|2300  |230000001692|0   |VASILHAMES P20                          |001-132211-161806-0                          |              0000000000|                   |VASILHAMES P20                          |02.11.2011|   150,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |       42.971,27-|           61.593,23 |          18.621,96 |
|1001|2300  |230000001740|0   |VASILHAMES P20 PIT STOP                 |001-132211-162318-0                          |              0000000000|                   |VASILHAMES P20 PIT STOP                 |05.09.2010|    50,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|            |        |       19.798,79-|           25.458,11 |           5.659,32 |
